"BillNo","Itemname","Quantity","Date","Price","CustomerID","Country","YearMonth","PurchaseCategory"
"566935","DOORMAT WELCOME TO OUR HOME",300,2011-09-15,4.58,18102,"United Kingdom","2011-09","Bulk"
"566935","DOORMAT WELCOME SUNRISE",100,2011-09-15,4.58,18102,"United Kingdom","2011-09","Bulk"
"566935","DOORMAT HOME SWEET HOME BLUE",200,2011-09-15,4.58,18102,"United Kingdom","2011-09","Bulk"
"566936","DOORMAT I LOVE LONDON",100,2011-09-15,4.58,18102,"United Kingdom","2011-09","Bulk"
"566936","DOORMAT NEIGHBOURHOOD WITCH",100,2011-09-15,4.58,18102,"United Kingdom","2011-09","Bulk"
"566936","DOORMAT AIRMAIL",150,2011-09-15,4.58,18102,"United Kingdom","2011-09","Bulk"
"566936","DOORMAT RESPECTABLE HOUSE",200,2011-09-15,4.58,18102,"United Kingdom","2011-09","Bulk"
"566936","DOORMAT UNION JACK GUNS AND ROSES",100,2011-09-15,4.58,18102,"United Kingdom","2011-09","Bulk"
"566936","DOORMAT SPOTTY HOME SWEET HOME",100,2011-09-15,4.58,18102,"United Kingdom","2011-09","Bulk"
"566936","DOORMAT FANCY FONT HOME SWEET HOME",200,2011-09-15,4.58,18102,"United Kingdom","2011-09","Bulk"
"566937","SILVER MUG BONE CHINA TREE OF LIFE",36,2011-09-15,1.06,12995,"United Kingdom","2011-09","Bulk"
"566937","GOLD MUG BONE CHINA TREE OF LIFE",36,2011-09-15,1.06,12995,"United Kingdom","2011-09","Bulk"
"566937","GREY HEART HOT WATER BOTTLE",36,2011-09-15,3.75,12995,"United Kingdom","2011-09","Bulk"
"567102","SET/4 SPRING FLOWER DECORATION",120,2011-09-16,0.75,14124,"United Kingdom","2011-09","Bulk"
"567102","POPART WOODEN PENCILS ASST",500,2011-09-16,0.04,14124,"United Kingdom","2011-09","Bulk"
"567102","PACK OF 12 HEARTS DESIGN TISSUES",72,2011-09-16,0.39,14124,"United Kingdom","2011-09","Bulk"
"567102","PACK OF 12 HEARTS DESIGN TISSUES",432,2011-09-16,0.32,14124,"United Kingdom","2011-09","Bulk"
"567102","ASSORTED TUTTI FRUTTI KEYRING BALL",494,2011-09-16,0.29,14124,"United Kingdom","2011-09","Bulk"
"567146","WRAP I LOVE LONDON",25,2011-09-16,0.42,NA,"United Kingdom","2011-09","Bulk"
"567157","REGENCY TEA PLATE GREEN",24,2011-09-16,1.65,12748,"United Kingdom","2011-09","Bulk"
"567157","REGENCY TEA PLATE ROSES",24,2011-09-16,1.65,12748,"United Kingdom","2011-09","Bulk"
"567157","REGENCY TEA PLATE PINK",24,2011-09-16,1.65,12748,"United Kingdom","2011-09","Bulk"
"567157","REGENCY MILK JUG PINK",24,2011-09-16,2.75,12748,"United Kingdom","2011-09","Bulk"
"567157","REGENCY SUGAR BOWL GREEN",24,2011-09-16,4.15,12748,"United Kingdom","2011-09","Bulk"
"567157","REGENCY TEAPOT ROSES",24,2011-09-16,8.15,12748,"United Kingdom","2011-09","Bulk"
"567157","GREEN REGENCY TEACUP AND SAUCER",24,2011-09-16,2.55,12748,"United Kingdom","2011-09","Bulk"
"567157","PINK REGENCY TEACUP AND SAUCER",24,2011-09-16,2.55,12748,"United Kingdom","2011-09","Bulk"
"567157","ROSES REGENCY TEACUP AND SAUCER",24,2011-09-16,2.55,12748,"United Kingdom","2011-09","Bulk"
"567171","JUMBO BAG VINTAGE DOILY",100,2011-09-18,1.79,17677,"United Kingdom","2011-09","Bulk"
"567171","JUMBO BAG APPLES",100,2011-09-18,1.79,17677,"United Kingdom","2011-09","Bulk"
"567171","JUMBO BAG RED RETROSPOT",100,2011-09-18,1.79,17677,"United Kingdom","2011-09","Bulk"
"567171","JUMBO BAG ALPHABET",100,2011-09-18,1.79,17677,"United Kingdom","2011-09","Bulk"
"567172","6 RIBBONS ELEGANT CHRISTMAS",144,2011-09-18,1.45,18194,"United Kingdom","2011-09","Bulk"
"567172","TEA PARTY BIRTHDAY CARD",144,2011-09-18,0.36,18194,"United Kingdom","2011-09","Bulk"
"567172","LARGE WHITE HEART OF WICKER",80,2011-09-18,2.55,18194,"United Kingdom","2011-09","Bulk"
"567172","HEART OF WICKER LARGE",80,2011-09-18,2.55,18194,"United Kingdom","2011-09","Bulk"
"567172","SMALL WHITE HEART OF WICKER",80,2011-09-18,1.45,18194,"United Kingdom","2011-09","Bulk"
"567172","6 ROCKET BALLOONS",40,2011-09-18,0.65,18194,"United Kingdom","2011-09","Bulk"
"567172","WHITE HANGING HEART T-LIGHT HOLDER",64,2011-09-18,2.55,18194,"United Kingdom","2011-09","Bulk"
"567309","RAIN PONCHO RETROSPOT",1788,2011-09-19,0.85,12901,"United Kingdom","2011-09","Bulk"
"567324","PINK REGENCY TEACUP AND SAUCER",48,2011-09-19,2.55,12879,"United Kingdom","2011-09","Bulk"
"567324","ROSES REGENCY TEACUP AND SAUCER",72,2011-09-19,2.55,12879,"United Kingdom","2011-09","Bulk"
"567324","GREEN REGENCY TEACUP AND SAUCER",24,2011-09-19,2.55,12879,"United Kingdom","2011-09","Bulk"
"567325","JUMBO  BAG BAROQUE BLACK WHITE",100,2011-09-19,1.79,13228,"United Kingdom","2011-09","Bulk"
"567325","JUMBO BAG RED RETROSPOT",100,2011-09-19,1.79,13228,"United Kingdom","2011-09","Bulk"
"567354","JUMBO BAG RED RETROSPOT",100,2011-09-19,1.79,18017,"United Kingdom","2011-09","Bulk"
"567374","PAPER CHAIN KIT 50'S CHRISTMAS",40,2011-09-20,2.55,15341,"United Kingdom","2011-09","Bulk"
"567374","BOX OF 6 MINI 50'S CRACKERS",48,2011-09-20,2.08,15341,"United Kingdom","2011-09","Bulk"
"567374","GIANT 50'S CHRISTMAS CRACKER",48,2011-09-20,2.49,15341,"United Kingdom","2011-09","Bulk"
"567374","BISCUIT TIN 50'S CHRISTMAS",24,2011-09-20,2.89,15341,"United Kingdom","2011-09","Bulk"
"567374","PACK 3 BOXES CHRISTMAS PANNETONE",36,2011-09-20,1.95,15341,"United Kingdom","2011-09","Bulk"
"567374","JUMBO BAG 50'S CHRISTMAS",100,2011-09-20,1.79,15341,"United Kingdom","2011-09","Bulk"
"567374","HOT WATER BOTTLE TEA AND SYMPATHY",24,2011-09-20,3.75,15341,"United Kingdom","2011-09","Bulk"
"567374","HOT WATER BOTTLE KEEP CALM",24,2011-09-20,4.15,15341,"United Kingdom","2011-09","Bulk"
"567374","CHOCOLATE HOT WATER BOTTLE",24,2011-09-20,4.25,15341,"United Kingdom","2011-09","Bulk"
"567374","HOT WATER BOTTLE I AM SO POORLY",24,2011-09-20,4.25,15341,"United Kingdom","2011-09","Bulk"
"567374","JUMBO STORAGE BAG SKULLS",100,2011-09-20,1.79,15341,"United Kingdom","2011-09","Bulk"
"567374","JUMBO BAG RED RETROSPOT",100,2011-09-20,1.79,15341,"United Kingdom","2011-09","Bulk"
"567374","JUMBO SHOPPER VINTAGE RED PAISLEY",100,2011-09-20,1.79,15341,"United Kingdom","2011-09","Bulk"
"567374","FELTCRAFT CHRISTMAS FAIRY",48,2011-09-20,3.75,15341,"United Kingdom","2011-09","Bulk"
"567374","FELTCRAFT PRINCESS LOLA DOLL",24,2011-09-20,3.75,15341,"United Kingdom","2011-09","Bulk"
"567374","FELTCRAFT PRINCESS OLIVIA DOLL",24,2011-09-20,3.75,15341,"United Kingdom","2011-09","Bulk"
"567374","FELTCRAFT PRINCESS CHARLOTTE DOLL",24,2011-09-20,3.75,15341,"United Kingdom","2011-09","Bulk"
"567377","PANTRY CHOPPING BOARD",186,2011-09-20,5.15,17450,"United Kingdom","2011-09","Bulk"
"567379","ANTIQUE SILVER TEA GLASS ENGRAVED",72,2011-09-20,1.06,13089,"United Kingdom","2011-09","Bulk"
"567379","ANTIQUE SILVER T-LIGHT GLASS",72,2011-09-20,1.06,13089,"United Kingdom","2011-09","Bulk"
"567379","ANTIQUE GLASS DRESSING TABLE POT",24,2011-09-20,2.95,13089,"United Kingdom","2011-09","Bulk"
"567379","NATURAL SLATE HEART CHALKBOARD",48,2011-09-20,2.55,13089,"United Kingdom","2011-09","Bulk"
"567379","SINGLE ANTIQUE ROSE HOOK IVORY",24,2011-09-20,1.45,13089,"United Kingdom","2011-09","Bulk"
"567379","HOME SWEET HOME HANGING HEART",48,2011-09-20,0.85,13089,"United Kingdom","2011-09","Bulk"
"567379","HEART OF WICKER SMALL",40,2011-09-20,1.45,13089,"United Kingdom","2011-09","Bulk"
"567379","DECORATIVE WICKER HEART MEDIUM",48,2011-09-20,1.25,13089,"United Kingdom","2011-09","Bulk"
"567379","HEART FILIGREE DOVE  SMALL",48,2011-09-20,1.25,13089,"United Kingdom","2011-09","Bulk"
"567379","ZINC METAL HEART DECORATION",48,2011-09-20,1.25,13089,"United Kingdom","2011-09","Bulk"
"567379","CHICK GREY HOT WATER BOTTLE",24,2011-09-20,4.25,13089,"United Kingdom","2011-09","Bulk"
"567381","POTTERING MUG",624,2011-09-20,1.48,17450,"United Kingdom","2011-09","Bulk"
"567381","IF YOU CAN'T STAND THE HEAT MUG",624,2011-09-20,1.48,17450,"United Kingdom","2011-09","Bulk"
"567381","GIN AND TONIC MUG",744,2011-09-20,1.48,17450,"United Kingdom","2011-09","Bulk"
"567381","HOME SWEET HOME MUG",624,2011-09-20,1.48,17450,"United Kingdom","2011-09","Bulk"
"567381","SET OF 10 LED DOLLY LIGHTS",416,2011-09-20,6.5,17450,"United Kingdom","2011-09","Bulk"
"567381","PHOTO FRAME CORNICE",416,2011-09-20,3.2,17450,"United Kingdom","2011-09","Bulk"
"567381","RETROSPOT HEART HOT WATER BOTTLE",496,2011-09-20,5.1,17450,"United Kingdom","2011-09","Bulk"
"567381","DOORSTOP RETROSPOT HEART",744,2011-09-20,4.08,17450,"United Kingdom","2011-09","Bulk"
"567381","SCOTTIE DOG HOT WATER BOTTLE",496,2011-09-20,5.1,17450,"United Kingdom","2011-09","Bulk"
"567381","BAKING SET 9 PIECE RETROSPOT",416,2011-09-20,5.1,17450,"United Kingdom","2011-09","Bulk"
"567381","MEMO BOARD RETROSPOT  DESIGN",416,2011-09-20,5.1,17450,"United Kingdom","2011-09","Bulk"
"567381","PIGGY BANK RETROSPOT",744,2011-09-20,2.5,17450,"United Kingdom","2011-09","Bulk"
"567384","NO SINGING METAL SIGN",48,2011-09-20,2.41,17450,"United Kingdom","2011-09","Bulk"
"567384","TOILET METAL SIGN",48,2011-09-20,0.73,17450,"United Kingdom","2011-09","Bulk"
"567384","BATHROOM METAL SIGN",48,2011-09-20,0.73,17450,"United Kingdom","2011-09","Bulk"
"567384","RED HANGING HEART T-LIGHT HOLDER",128,2011-09-20,3.2,17450,"United Kingdom","2011-09","Bulk"
"567384","HEART OF WICKER SMALL",456,2011-09-20,1.93,17450,"United Kingdom","2011-09","Bulk"
"567384","HEART OF WICKER LARGE",396,2011-09-20,3.2,17450,"United Kingdom","2011-09","Bulk"
"567384","WHITE HANGING HEART T-LIGHT HOLDER",128,2011-09-20,3.2,17450,"United Kingdom","2011-09","Bulk"
"567384","WASHROOM METAL SIGN",96,2011-09-20,1.7,17450,"United Kingdom","2011-09","Bulk"
"567384","METAL SIGN TAKE IT OR LEAVE IT",48,2011-09-20,3.2,17450,"United Kingdom","2011-09","Bulk"
"567384","COOK WITH WINE METAL SIGN",48,2011-09-20,2.41,17450,"United Kingdom","2011-09","Bulk"
"567384","HOT BATHS METAL SIGN",48,2011-09-20,2.39,17450,"United Kingdom","2011-09","Bulk"
"567384","PLEASE ONE PERSON METAL SIGN",48,2011-09-20,2.39,17450,"United Kingdom","2011-09","Bulk"
"567384","GIN + TONIC DIET METAL SIGN",48,2011-09-20,2.66,17450,"United Kingdom","2011-09","Bulk"
"567384","POTTERING IN THE SHED METAL SIGN",48,2011-09-20,2.39,17450,"United Kingdom","2011-09","Bulk"
"567384","KITCHEN METAL SIGN",48,2011-09-20,0.73,17450,"United Kingdom","2011-09","Bulk"
"567384","LAUNDRY 15C METAL SIGN",192,2011-09-20,1.7,17450,"United Kingdom","2011-09","Bulk"
"567385","60 CAKE CASES VINTAGE CHRISTMAS",72,2011-09-20,0.55,14866,"United Kingdom","2011-09","Bulk"
"567385","36 DOILIES VINTAGE CHRISTMAS",288,2011-09-20,1.45,14866,"United Kingdom","2011-09","Bulk"
"567385","BOX OF 6 MINI VINTAGE CRACKERS",144,2011-09-20,2.08,14866,"United Kingdom","2011-09","Bulk"
"567385","JAM MAKING SET WITH JARS",72,2011-09-20,3.75,14866,"United Kingdom","2011-09","Bulk"
"567385","TROPICAL  HONEYCOMB PAPER GARLAND",144,2011-09-20,2.1,14866,"United Kingdom","2011-09","Bulk"
"567385","MULTICOLOUR HONEYCOMB PAPER GARLAND",144,2011-09-20,1.45,14866,"United Kingdom","2011-09","Bulk"
"567385","RED PAPER PARASOL",72,2011-09-20,2.55,14866,"United Kingdom","2011-09","Bulk"
"567385","SET OF 3 CAKE TINS PANTRY DESIGN",64,2011-09-20,4.25,14866,"United Kingdom","2011-09","Bulk"
"567385","CLASSIC CAFE SUGAR DISPENSER",144,2011-09-20,1.04,14866,"United Kingdom","2011-09","Bulk"
"567385","SET OF TEA COFFEE SUGAR TINS PANTRY",72,2011-09-20,4.15,14866,"United Kingdom","2011-09","Bulk"
"567385","MIRRORED DISCO BALL",32,2011-09-20,4.95,14866,"United Kingdom","2011-09","Bulk"
"567385","GREEN METAL BOX ARMY SUPPLIES",48,2011-09-20,7.5,14866,"United Kingdom","2011-09","Bulk"
"567385","CHRISTMAS LIGHTS 10 VINTAGE BAUBLES",72,2011-09-20,4.25,14866,"United Kingdom","2011-09","Bulk"
"567385","SET OF 6 SPICE TINS PANTRY DESIGN",48,2011-09-20,3.45,14866,"United Kingdom","2011-09","Bulk"
"567385","PHARMACIE FIRST AID TIN",64,2011-09-20,5.95,14866,"United Kingdom","2011-09","Bulk"
"567385","VINTAGE SNAP CARDS",288,2011-09-20,0.72,14866,"United Kingdom","2011-09","Bulk"
"567385","PAPER CHAIN KIT VINTAGE CHRISTMAS",320,2011-09-20,2.55,14866,"United Kingdom","2011-09","Bulk"
"567385","WHITE SOAP RACK WITH 2 BOTTLES",36,2011-09-20,4.65,14866,"United Kingdom","2011-09","Bulk"
"567385","FIRST AID TIN",96,2011-09-20,2.75,14866,"United Kingdom","2011-09","Bulk"
"567385","RED DINER WALL CLOCK",36,2011-09-20,7.65,14866,"United Kingdom","2011-09","Bulk"
"567385","PAPER POCKET TRAVELING FAN",144,2011-09-20,0.14,14866,"United Kingdom","2011-09","Bulk"
"567385","SET OF 4 PANTRY JELLY MOULDS",72,2011-09-20,1.06,14866,"United Kingdom","2011-09","Bulk"
"567387","NO SINGING METAL SIGN",96,2011-09-20,2.41,17450,"United Kingdom","2011-09","Bulk"
"567387","RED HANGING HEART T-LIGHT HOLDER",192,2011-09-20,3.2,17450,"United Kingdom","2011-09","Bulk"
"567387","HEART OF WICKER SMALL",306,2011-09-20,1.93,17450,"United Kingdom","2011-09","Bulk"
"567387","HEART OF WICKER LARGE",222,2011-09-20,3.2,17450,"United Kingdom","2011-09","Bulk"
"567387","WHITE HANGING HEART T-LIGHT HOLDER",224,2011-09-20,3.2,17450,"United Kingdom","2011-09","Bulk"
"567387","WASHROOM METAL SIGN",96,2011-09-20,1.7,17450,"United Kingdom","2011-09","Bulk"
"567387","LAUNDRY 15C METAL SIGN",96,2011-09-20,1.7,17450,"United Kingdom","2011-09","Bulk"
"567423","RECIPE BOX PANTRY YELLOW DESIGN",124,2011-09-20,3.2,17450,"United Kingdom","2011-09","Bulk"
"567423","METAL SIGN HER DINNER IS SERVED",248,2011-09-20,3.2,17450,"United Kingdom","2011-09","Bulk"
"567423","BLUE VINTAGE SPOT BEAKER",1878,2011-09-20,1.08,17450,"United Kingdom","2011-09","Bulk"
"567423","GREEN VINTAGE SPOT BEAKER",1944,2011-09-20,1.08,17450,"United Kingdom","2011-09","Bulk"
"567423","PINK VINTAGE SPOT BEAKER",1944,2011-09-20,1.08,17450,"United Kingdom","2011-09","Bulk"
"567423","PANTRY CHOPPING BOARD",756,2011-09-20,5.06,17450,"United Kingdom","2011-09","Bulk"
"567423","PANTRY WASHING UP BRUSH",666,2011-09-20,1.7,17450,"United Kingdom","2011-09","Bulk"
"567423","PANTRY ROLLING PIN",708,2011-09-20,4.18,17450,"United Kingdom","2011-09","Bulk"
"567423","HOMEMADE JAM SCENTED CANDLES",1428,2011-09-20,1.7,17450,"United Kingdom","2011-09","Bulk"
"567423","SET OF 6 SPICE TINS PANTRY DESIGN",852,2011-09-20,4.25,17450,"United Kingdom","2011-09","Bulk"
"567423","SET OF 3 CAKE TINS PANTRY DESIGN",612,2011-09-20,5.18,17450,"United Kingdom","2011-09","Bulk"
"567423","SET OF TEA COFFEE SUGAR TINS PANTRY",1412,2011-09-20,5.06,17450,"United Kingdom","2011-09","Bulk"
"567453","HOT WATER BOTTLE TEA AND SYMPATHY",288,2011-09-20,5.1,17450,"United Kingdom","2011-09","Bulk"
"567456","FRYING PAN UNION FLAG",24,2011-09-20,3.75,16029,"United Kingdom","2011-09","Bulk"
"567456","LUNCH BAG APPLE DESIGN",50,2011-09-20,1.45,16029,"United Kingdom","2011-09","Bulk"
"567456","LUNCH BAG PINK POLKADOT",50,2011-09-20,1.45,16029,"United Kingdom","2011-09","Bulk"
"567456","JAM MAKING SET PRINTED",96,2011-09-20,1.25,16029,"United Kingdom","2011-09","Bulk"
"567456","JUMBO BAG OWLS",100,2011-09-20,1.74,16029,"United Kingdom","2011-09","Bulk"
"567456","JUMBO STORAGE BAG SUKI",100,2011-09-20,1.74,16029,"United Kingdom","2011-09","Bulk"
"567458","HOT BATHS METAL SIGN",528,2011-09-20,2.39,17450,"United Kingdom","2011-09","Bulk"
"567458","METAL SIGN TAKE IT OR LEAVE IT",96,2011-09-20,3.2,17450,"United Kingdom","2011-09","Bulk"
"567458","NO SINGING METAL SIGN",384,2011-09-20,2.41,17450,"United Kingdom","2011-09","Bulk"
"567458","GIN + TONIC DIET METAL SIGN",192,2011-09-20,2.66,17450,"United Kingdom","2011-09","Bulk"
"567458","POTTERING IN THE SHED METAL SIGN",240,2011-09-20,2.39,17450,"United Kingdom","2011-09","Bulk"
"567458","COOK WITH WINE METAL SIGN",336,2011-09-20,2.41,17450,"United Kingdom","2011-09","Bulk"
"567458","BATHROOM METAL SIGN",240,2011-09-20,0.73,17450,"United Kingdom","2011-09","Bulk"
"567480","METAL SIGN HER DINNER IS SERVED",500,2011-09-20,3.2,17450,"United Kingdom","2011-09","Bulk"
"567480","RECIPE BOX PANTRY YELLOW DESIGN",500,2011-09-20,3.2,17450,"United Kingdom","2011-09","Bulk"
"567487","COOK WITH WINE METAL SIGN",24,2011-09-20,2.08,17340,"United Kingdom","2011-09","Bulk"
"567511","ANTIQUE SILVER T-LIGHT GLASS",72,2011-09-20,1.06,13094,"United Kingdom","2011-09","Bulk"
"567511","T-LIGHT GLASS FLUTED ANTIQUE",144,2011-09-20,1.06,13094,"United Kingdom","2011-09","Bulk"
"567632","CHINESE DRAGON PAPER LANTERNS",156,2011-09-21,0.42,13946,"United Kingdom","2011-09","Bulk"
"567632","TRAVEL CARD WALLET SUKI",24,2011-09-21,0.42,13946,"United Kingdom","2011-09","Bulk"
"567633","BLUE POLKADOT BOWL",72,2011-09-21,1.06,12939,"United Kingdom","2011-09","Bulk"
"567633","CHILDRENS CUTLERY RETROSPOT RED",72,2011-09-21,3.75,12939,"United Kingdom","2011-09","Bulk"
"567634","JUMBO BAG WOODLAND ANIMALS",100,2011-09-21,1.79,12939,"United Kingdom","2011-09","Bulk"
"567634","JUMBO BAG RED RETROSPOT",100,2011-09-21,1.79,12939,"United Kingdom","2011-09","Bulk"
"567634","JUMBO BAG PINK VINTAGE PAISLEY",100,2011-09-21,1.79,12939,"United Kingdom","2011-09","Bulk"
"567634","FELTCRAFT CUSHION BUTTERFLY",48,2011-09-21,3.39,12939,"United Kingdom","2011-09","Bulk"
"567669","RED RETROSPOT CHARLOTTE BAG",100,2011-09-21,0.72,14887,"United Kingdom","2011-09","Bulk"
"567669","JUMBO BAG VINTAGE DOILY",200,2011-09-21,1.79,14887,"United Kingdom","2011-09","Bulk"
"567669","JUMBO BAG ALPHABET",200,2011-09-21,1.79,14887,"United Kingdom","2011-09","Bulk"
"567669","JUMBO BAG STRAWBERRY",200,2011-09-21,1.79,14887,"United Kingdom","2011-09","Bulk"
"567669","JUMBO  BAG BAROQUE BLACK WHITE",200,2011-09-21,1.79,14887,"United Kingdom","2011-09","Bulk"
"567669","JUMBO BAG RED RETROSPOT",200,2011-09-21,1.79,14887,"United Kingdom","2011-09","Bulk"
"567711","JAM JAR WITH GREEN LID",48,2011-09-22,0.72,15603,"United Kingdom","2011-09","Bulk"
"567711","FRENCH STYLE STORAGE JAR CAFE",48,2011-09-22,0.29,15603,"United Kingdom","2011-09","Bulk"
"567747","CREAM SWEETHEART MINI CHEST",48,2011-09-22,8.12,18102,"United Kingdom","2011-09","Bulk"
"567785","JUMBO BAG APPLES",100,2011-09-22,1.79,18102,"United Kingdom","2011-09","Bulk"
"567785","JUMBO BAG PEARS",100,2011-09-22,1.79,18102,"United Kingdom","2011-09","Bulk"
"567785","JUMBO BAG RED RETROSPOT",100,2011-09-22,1.79,18102,"United Kingdom","2011-09","Bulk"
"567785","JUMBO BAG PINK VINTAGE PAISLEY",100,2011-09-22,1.79,18102,"United Kingdom","2011-09","Bulk"
"567785","JUMBO BAG SCANDINAVIAN BLUE PAISLEY",100,2011-09-22,1.79,18102,"United Kingdom","2011-09","Bulk"
"567785","JUMBO BAG OWLS",100,2011-09-22,1.79,18102,"United Kingdom","2011-09","Bulk"
"567803","SMALL PARISIENNE HEART PHOTO FRAME",144,2011-09-22,1.64,18102,"United Kingdom","2011-09","Bulk"
"567803","PICTURE FRAME WOOD TRIPLE PORTRAIT",132,2011-09-22,4.62,18102,"United Kingdom","2011-09","Bulk"
"567803","FAMILY ALBUM WHITE PICTURE FRAME",104,2011-09-22,5.64,18102,"United Kingdom","2011-09","Bulk"
"567803","FAMILY PHOTO FRAME CORNICE",128,2011-09-22,6.72,18102,"United Kingdom","2011-09","Bulk"
"567803","TRIPLE PHOTO FRAME CORNICE",128,2011-09-22,6.72,18102,"United Kingdom","2011-09","Bulk"
"567803","LARGE ANTIQUE WHITE PHOTO FRAME",132,2011-09-22,5.49,18102,"United Kingdom","2011-09","Bulk"
"567852","SET OF 3 CAKE TINS PANTRY DESIGN",64,2011-09-22,3.39,18102,"United Kingdom","2011-09","Bulk"
"567852","SET OF TEA COFFEE SUGAR TINS PANTRY",216,2011-09-22,3.39,18102,"United Kingdom","2011-09","Bulk"
"567852","JAM MAKING SET WITH JARS",84,2011-09-22,2.95,18102,"United Kingdom","2011-09","Bulk"
"567852","RECIPE BOX PANTRY YELLOW DESIGN",84,2011-09-22,1.96,18102,"United Kingdom","2011-09","Bulk"
"567852","ENAMEL BREAD BIN CREAM",40,2011-09-22,8.15,18102,"United Kingdom","2011-09","Bulk"
"567852","3 TIER CAKE TIN RED AND CREAM",36,2011-09-22,9.98,18102,"United Kingdom","2011-09","Bulk"
"567852","BISCUIT TIN VINTAGE RED",36,2011-09-22,5.95,18102,"United Kingdom","2011-09","Bulk"
"567852","BISCUIT TIN VINTAGE GREEN",36,2011-09-22,4.67,18102,"United Kingdom","2011-09","Bulk"
"567852","3 TIER CAKE TIN GREEN AND CREAM",36,2011-09-22,9.98,18102,"United Kingdom","2011-09","Bulk"
"567852","ROUND CAKE TIN VINTAGE RED",36,2011-09-22,5.49,18102,"United Kingdom","2011-09","Bulk"
"567852","ROUND CAKE TIN VINTAGE GREEN",36,2011-09-22,5.49,18102,"United Kingdom","2011-09","Bulk"
"567852","BREAD BIN DINER STYLE IVORY",40,2011-09-22,11.67,18102,"United Kingdom","2011-09","Bulk"
"567852","BREAD BIN DINER STYLE RED",40,2011-09-22,11.67,18102,"United Kingdom","2011-09","Bulk"
"567962","CERAMIC STRAWBERRY CAKE MONEY BANK",72,2011-09-23,1.25,15838,"United Kingdom","2011-09","Bulk"
"567962","SWEETHEART CERAMIC TRINKET BOX",72,2011-09-23,1.06,15838,"United Kingdom","2011-09","Bulk"
"567962","HAND WARMER SCOTTY DOG DESIGN",48,2011-09-23,2.1,15838,"United Kingdom","2011-09","Bulk"
"567962","HAND WARMER OWL DESIGN",96,2011-09-23,1.85,15838,"United Kingdom","2011-09","Bulk"
"567962","HAND WARMER RED RETROSPOT",96,2011-09-23,1.85,15838,"United Kingdom","2011-09","Bulk"
"567962","HAND WARMER UNION JACK",96,2011-09-23,1.85,15838,"United Kingdom","2011-09","Bulk"
"567962","FELTCRAFT 6 FLOWER FRIENDS",80,2011-09-23,1.85,15838,"United Kingdom","2011-09","Bulk"
"567962","SET OF 3 NOTEBOOKS IN PARCEL",96,2011-09-23,1.45,15838,"United Kingdom","2011-09","Bulk"
"567962","SET3 BOOK BOX GREEN GINGHAM FLOWER",32,2011-09-23,3.75,15838,"United Kingdom","2011-09","Bulk"
"567962","JUMBO BAG PINK POLKADOT",200,2011-09-23,1.79,15838,"United Kingdom","2011-09","Bulk"
"567962","RECYCLING BAG RETROSPOT",200,2011-09-23,1.85,15838,"United Kingdom","2011-09","Bulk"
"567962","TOY TIDY PINK POLKADOT",100,2011-09-23,1.85,15838,"United Kingdom","2011-09","Bulk"
"567962","JUMBO BAG RED RETROSPOT",200,2011-09-23,1.79,15838,"United Kingdom","2011-09","Bulk"
"567962","JUMBO BAG STRAWBERRY",200,2011-09-23,1.79,15838,"United Kingdom","2011-09","Bulk"
"567962","WOODEN PICTURE FRAME WHITE FINISH",72,2011-09-23,2.1,15838,"United Kingdom","2011-09","Bulk"
"567962","PIGGY BANK RETROSPOT",48,2011-09-23,2.1,15838,"United Kingdom","2011-09","Bulk"
"567962","RETROSPOT CHILDRENS APRON",60,2011-09-23,1.65,15838,"United Kingdom","2011-09","Bulk"
"567969","WOODEN STAR CHRISTMAS SCANDINAVIAN",48,2011-09-23,0.29,15744,"United Kingdom","2011-09","Bulk"
"567969","WOODEN TREE CHRISTMAS SCANDINAVIAN",48,2011-09-23,0.29,15744,"United Kingdom","2011-09","Bulk"
"567969","WOODEN HEART CHRISTMAS SCANDINAVIAN",24,2011-09-23,0.29,15744,"United Kingdom","2011-09","Bulk"
"568195","SET 36 COLOUR PENCILS DOILEY",32,2011-09-25,1.25,13408,"United Kingdom","2011-09","Bulk"
